,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
7897,23,14400,RENT,0.0,VENTURE,B,4000,10.74,0.28,N,3,1
7898,37,74400,OWN,21.0,VENTURE,A,7500,7.05,0.1,N,11,0
7899,27,46000,OWN,,VENTURE,A,8000,,0.17,N,9,0
7900,23,40000,OWN,,VENTURE,A,2000,,0.05,N,4,0
7901,24,62800,RENT,5.0,PERSONAL,B,14000,12.69,0.22,N,2,0
7902,32,35000,MORTGAGE,4.0,EDUCATION,A,10000,6.03,0.29,N,6,0
7903,32,75000,MORTGAGE,0.0,EDUCATION,B,10000,11.89,0.13,N,5,0
7904,31,275000,MORTGAGE,9.0,VENTURE,C,25000,13.85,0.09,N,7,0
7905,23,37000,RENT,2.0,PERSONAL,B,2000,11.14,0.05,N,4,0
7906,22,36000,MORTGAGE,2.0,VENTURE,B,7750,9.99,0.22,N,4,0
7907,30,68000,RENT,5.0,EDUCATION,D,16000,14.09,0.24,N,5,0
7908,32,28800,RENT,3.0,MEDICAL,A,7000,7.51,0.24,N,10,0
7909,26,65004,MORTGAGE,10.0,HOMEIMPROVEMENT,B,5000,11.58,0.08,N,3,0
7910,29,58650,MORTGAGE,5.0,MEDICAL,E,3000,17.19,0.04,N,6,1
7911,22,52320,MORTGAGE,6.0,EDUCATION,D,15000,12.86,0.29,N,2,0
7912,23,33000,RENT,7.0,PERSONAL,D,5500,14.54,0.17,Y,3,0
7913,21,48000,OWN,5.0,VENTURE,B,15000,,0.31,N,2,0
7914,36,42000,RENT,2.0,VENTURE,A,7000,6.62,0.17,N,16,0
7915,25,40000,RENT,5.0,PERSONAL,A,6000,7.88,0.15,N,4,0
7916,27,74000,MORTGAGE,4.0,EDUCATION,D,12100,16.89,0.16,Y,9,0
7917,23,56100,MORTGAGE,5.0,MEDICAL,C,18000,14.22,0.27,Y,2,1
7918,39,101000,MORTGAGE,17.0,EDUCATION,C,2500,13.47,0.02,Y,17,0
7919,48,70000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,21600,7.51,0.31,N,11,0
7920,24,100000,RENT,6.0,DEBTCONSOLIDATION,A,11000,5.42,0.11,N,4,0
7921,26,66000,RENT,10.0,PERSONAL,A,14000,6.62,0.21,N,3,0
7922,25,104000,MORTGAGE,4.0,VENTURE,C,11000,13.11,0.11,N,3,0
7923,22,52000,MORTGAGE,5.0,EDUCATION,A,6000,7.9,0.12,N,4,0
7924,23,30000,RENT,0.0,DEBTCONSOLIDATION,B,5000,11.86,0.17,N,4,0
7925,39,23000,OWN,6.0,MEDICAL,A,6400,8.9,0.28,N,14,0
7926,22,60000,MORTGAGE,7.0,EDUCATION,B,12000,10.0,0.2,N,3,0
7927,25,41000,RENT,6.0,DEBTCONSOLIDATION,B,12000,11.71,0.29,N,3,0
7928,32,60000,RENT,6.0,MEDICAL,C,6000,13.98,0.1,N,5,0
7929,26,22296,OWN,,PERSONAL,A,5400,5.42,0.24,N,3,0
7930,35,200000,RENT,7.0,VENTURE,B,5000,,0.03,N,10,0
7931,25,75996,MORTGAGE,9.0,DEBTCONSOLIDATION,B,10000,11.99,0.13,N,3,0
7932,32,25000,OTHER,3.0,DEBTCONSOLIDATION,A,11200,7.88,0.45,N,5,1
7933,24,50000,RENT,4.0,VENTURE,A,18000,7.9,0.36,N,4,1
7934,28,75000,MORTGAGE,5.0,VENTURE,B,10000,12.21,0.13,N,5,0
7935,23,75576,RENT,7.0,EDUCATION,B,18000,9.88,0.24,N,3,0
7936,23,34000,OWN,7.0,EDUCATION,A,10950,7.29,0.32,N,2,0
7937,28,75000,RENT,13.0,HOMEIMPROVEMENT,C,20000,13.16,0.27,N,9,0
7938,34,85000,MORTGAGE,,HOMEIMPROVEMENT,B,6500,9.63,0.08,N,7,0
7939,28,33000,RENT,12.0,DEBTCONSOLIDATION,C,8000,14.65,0.24,Y,9,1
7940,30,95000,MORTGAGE,0.0,PERSONAL,D,6000,15.99,0.06,Y,7,0
7941,26,42000,MORTGAGE,11.0,EDUCATION,D,15075,12.92,0.36,N,2,0
7942,26,59000,RENT,2.0,PERSONAL,E,18000,16.0,0.31,Y,2,1
7943,33,30000,RENT,0.0,DEBTCONSOLIDATION,B,1600,10.25,0.05,N,9,0
7944,23,38400,RENT,6.0,EDUCATION,B,1000,,0.03,N,3,0
7945,26,31000,MORTGAGE,5.0,EDUCATION,B,4000,10.33,0.13,N,2,0
7946,27,71352,MORTGAGE,3.0,VENTURE,A,9000,6.54,0.13,N,6,0
7947,31,40740,MORTGAGE,16.0,HOMEIMPROVEMENT,A,6400,8.49,0.16,N,6,0
7948,27,75800,RENT,0.0,EDUCATION,A,2475,6.54,0.03,N,8,0
7949,33,30000,OWN,8.0,MEDICAL,A,5000,7.51,0.17,N,9,0
7950,24,34800,OWN,8.0,VENTURE,B,1700,10.38,0.05,N,2,0
7951,22,90000,OWN,6.0,VENTURE,A,7000,7.14,0.08,N,4,0
7952,23,32198,MORTGAGE,3.0,EDUCATION,B,1000,10.95,0.03,N,2,0
7953,39,34000,RENT,1.0,HOMEIMPROVEMENT,D,14000,17.58,0.41,N,16,1
7954,23,108600,MORTGAGE,3.0,MEDICAL,C,8000,12.87,0.07,Y,2,0
7955,29,60000,RENT,4.0,DEBTCONSOLIDATION,A,10000,8.59,0.17,N,5,0
7956,35,59000,RENT,5.0,PERSONAL,C,10000,13.49,0.17,Y,10,1
7957,24,65000,MORTGAGE,3.0,EDUCATION,A,8000,5.99,0.12,N,2,0
7958,25,89000,MORTGAGE,9.0,MEDICAL,A,14000,7.49,0.16,N,2,0
7959,22,66000,OWN,6.0,EDUCATION,A,5000,7.9,0.08,N,4,0
7960,36,170000,MORTGAGE,13.0,VENTURE,A,25000,7.51,0.15,N,13,0
7961,31,95000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,15000,11.14,0.16,N,9,0
7962,22,54000,RENT,6.0,DEBTCONSOLIDATION,A,12000,8.49,0.22,N,4,0
7963,38,106000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,5000,12.99,0.05,Y,12,0
7964,24,69000,MORTGAGE,1.0,EDUCATION,B,4900,10.96,0.07,N,2,1
7965,23,50000,RENT,4.0,DEBTCONSOLIDATION,B,6000,11.49,0.12,N,3,0
7966,26,36000,RENT,10.0,MEDICAL,A,6400,5.99,0.18,N,3,0
7967,27,56000,RENT,2.0,MEDICAL,B,14000,10.65,0.25,N,7,0
7968,32,104000,MORTGAGE,12.0,VENTURE,E,17000,14.82,0.16,Y,7,0
7969,24,30000,RENT,8.0,PERSONAL,B,8000,9.25,0.27,N,2,0
7970,29,81900,MORTGAGE,13.0,VENTURE,A,8000,7.66,0.1,N,10,0
7971,39,34000,RENT,3.0,PERSONAL,A,5000,8.49,0.15,N,15,1
7972,25,85000,MORTGAGE,4.0,VENTURE,C,20000,13.92,0.24,N,3,0
7973,24,30500,RENT,2.0,EDUCATION,F,6800,21.74,0.22,Y,3,1
7974,34,51312,RENT,0.0,HOMEIMPROVEMENT,C,18000,13.85,0.35,N,10,1
7975,25,75000,MORTGAGE,1.0,MEDICAL,A,8000,7.51,0.11,N,3,0
7976,28,24000,RENT,8.0,VENTURE,B,8875,10.65,0.37,N,9,1
7977,27,37000,RENT,3.0,EDUCATION,C,8000,13.49,0.22,Y,10,0
7978,22,36000,OWN,6.0,EDUCATION,B,7500,9.63,0.21,N,2,0
7979,33,106000,MORTGAGE,2.0,EDUCATION,A,6000,8.49,0.06,N,8,0
7980,26,68400,RENT,10.0,VENTURE,A,12000,7.29,0.18,N,4,0
7981,27,85000,MORTGAGE,8.0,VENTURE,B,7500,10.99,0.09,N,10,0
7982,23,57000,RENT,6.0,HOMEIMPROVEMENT,D,3000,14.59,0.05,N,2,1
7983,25,34800,MORTGAGE,,DEBTCONSOLIDATION,A,9450,5.99,0.27,N,4,0
7984,30,69996,OWN,14.0,VENTURE,C,6000,14.26,0.09,N,8,0
7985,35,139000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,35000,12.69,0.25,N,6,0
7986,22,33000,RENT,6.0,DEBTCONSOLIDATION,C,6000,13.85,0.18,N,3,0
7987,25,80000,MORTGAGE,4.0,VENTURE,C,15000,12.61,0.19,Y,4,0
7988,33,99300,MORTGAGE,11.0,MEDICAL,A,7500,5.79,0.08,N,7,0
7989,21,40000,RENT,0.0,EDUCATION,B,16000,11.83,0.4,N,4,1
7990,22,41600,OWN,4.0,EDUCATION,B,12000,12.42,0.29,N,2,0
7991,24,60000,MORTGAGE,9.0,VENTURE,A,3000,7.51,0.05,N,4,0
7992,38,42000,RENT,0.0,DEBTCONSOLIDATION,B,4600,,0.11,N,16,0
7993,26,43200,MORTGAGE,11.0,VENTURE,C,6000,12.87,0.14,N,3,0
7994,30,26500,RENT,14.0,DEBTCONSOLIDATION,C,10625,14.27,0.4,N,9,1
7995,30,200000,OWN,14.0,VENTURE,A,16000,,0.08,N,5,0
7996,26,250000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,9000,9.99,0.04,N,2,0
7997,27,99000,MORTGAGE,4.0,VENTURE,A,9000,7.14,0.09,N,8,0
7998,39,75000,RENT,0.0,PERSONAL,B,14400,12.53,0.19,N,15,0
7999,35,70000,RENT,5.0,HOMEIMPROVEMENT,A,9600,5.42,0.14,N,9,0
8000,21,40000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,6000,5.79,0.15,N,3,0
8001,24,71496,MORTGAGE,5.0,PERSONAL,D,15000,15.95,0.21,Y,3,0
8002,23,59000,RENT,3.0,MEDICAL,C,4500,12.68,0.08,Y,3,0
8003,25,54000,MORTGAGE,4.0,MEDICAL,B,8400,11.11,0.16,N,4,0
8004,27,39996,RENT,3.0,PERSONAL,D,10000,15.37,0.25,Y,8,0
8005,24,90000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,24000,13.06,0.27,Y,2,0
8006,21,57000,RENT,6.0,HOMEIMPROVEMENT,D,10800,16.77,0.19,N,4,1
8007,27,48000,OWN,10.0,PERSONAL,A,6500,7.75,0.14,N,8,0
8008,22,35000,RENT,1.0,EDUCATION,C,5700,12.99,0.16,Y,2,0
8009,37,74000,MORTGAGE,8.0,EDUCATION,A,12000,7.51,0.16,N,17,0
8010,23,120000,MORTGAGE,7.0,VENTURE,C,6000,13.06,0.05,Y,3,0
8011,28,32000,RENT,0.0,DEBTCONSOLIDATION,C,5500,15.96,0.17,Y,8,0
8012,21,27000,RENT,5.0,MEDICAL,D,4000,15.58,0.15,Y,2,1
8013,22,54000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,16000,7.51,0.3,N,2,1
8014,25,45000,RENT,0.0,VENTURE,C,10000,12.98,0.22,Y,2,0
8015,23,64600,RENT,7.0,MEDICAL,B,7000,11.86,0.11,N,3,0
8016,40,60000,OWN,5.0,VENTURE,A,12000,9.63,0.2,N,13,0
8017,23,34000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,2525,13.12,0.07,N,3,1
8018,29,120000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,5000,5.42,0.04,N,9,0
8019,24,39600,RENT,7.0,HOMEIMPROVEMENT,B,10000,10.36,0.25,N,3,1
8020,25,16200,RENT,2.0,MEDICAL,A,1500,6.91,0.09,N,4,0
8021,23,36000,RENT,,DEBTCONSOLIDATION,B,9000,11.11,0.25,N,4,0
8022,25,48000,RENT,7.0,HOMEIMPROVEMENT,D,9000,15.05,0.19,Y,3,1
8023,26,52992,RENT,6.0,HOMEIMPROVEMENT,A,12800,5.42,0.24,N,4,0
8024,31,27000,RENT,7.0,HOMEIMPROVEMENT,A,6000,8.94,0.22,N,6,1
8025,22,74500,MORTGAGE,6.0,VENTURE,C,8000,15.96,0.11,N,3,0
8026,21,45000,MORTGAGE,4.0,EDUCATION,A,5000,7.14,0.11,N,4,0
8027,23,40000,RENT,1.0,EDUCATION,C,9000,12.61,0.23,Y,2,0
8028,22,72000,RENT,0.0,VENTURE,B,9975,10.99,0.14,N,3,0
8029,33,114000,MORTGAGE,0.0,EDUCATION,D,16000,16.77,0.14,N,5,0
8030,27,82500,MORTGAGE,3.0,DEBTCONSOLIDATION,A,11100,8.94,0.13,N,7,0
8031,33,48000,OWN,2.0,HOMEIMPROVEMENT,A,4750,,0.1,N,8,0
8032,21,45000,RENT,2.0,EDUCATION,A,7000,7.51,0.16,N,4,0
8033,34,80300,MORTGAGE,3.0,HOMEIMPROVEMENT,C,15000,12.73,0.19,Y,10,0
8034,25,45000,RENT,2.0,DEBTCONSOLIDATION,B,11000,9.25,0.24,N,2,0
8035,26,115000,RENT,3.0,VENTURE,B,12000,10.99,0.1,N,3,0
8036,26,53155,MORTGAGE,10.0,MEDICAL,A,4000,6.76,0.08,N,3,0
8037,36,117000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,20400,13.06,0.17,N,11,0
8038,52,52000,OWN,0.0,PERSONAL,A,9600,8.49,0.18,N,19,0
8039,28,50000,RENT,0.0,EDUCATION,A,7000,8.32,0.14,N,5,0
8040,23,94200,MORTGAGE,6.0,EDUCATION,A,18000,6.54,0.19,N,3,0
8041,45,37000,RENT,0.0,HOMEIMPROVEMENT,B,20000,11.71,0.54,N,15,1
8042,29,61200,MORTGAGE,2.0,MEDICAL,F,15000,17.58,0.21,N,5,1
8043,26,105000,RENT,1.0,HOMEIMPROVEMENT,B,12100,,0.12,N,2,0
8044,21,29000,RENT,2.0,MEDICAL,D,4200,15.62,0.14,Y,3,1
8045,38,200000,RENT,4.0,HOMEIMPROVEMENT,B,21000,10.37,0.1,N,11,0
8046,40,35000,MORTGAGE,3.0,EDUCATION,B,4000,10.37,0.11,N,17,0
8047,26,67000,MORTGAGE,10.0,PERSONAL,B,10000,12.21,0.15,N,3,0
8048,26,31131,RENT,0.0,MEDICAL,D,3000,13.36,0.1,Y,4,1
8049,31,100000,MORTGAGE,5.0,EDUCATION,B,5000,12.69,0.05,N,7,0
8050,25,55200,MORTGAGE,5.0,EDUCATION,B,4225,12.42,0.08,N,2,0
8051,24,41000,RENT,4.0,MEDICAL,C,15600,12.87,0.38,Y,3,1
8052,22,21600,MORTGAGE,,EDUCATION,A,4025,5.42,0.19,N,4,0
8053,21,30000,RENT,3.0,VENTURE,C,5000,13.92,0.17,N,4,0
8054,31,33225,MORTGAGE,13.0,PERSONAL,B,13500,10.59,0.41,N,6,0
8055,26,204000,MORTGAGE,10.0,MEDICAL,C,15250,14.35,0.07,N,3,0
8056,22,37800,MORTGAGE,7.0,EDUCATION,B,7200,10.99,0.19,N,2,0
8057,22,41600,MORTGAGE,2.0,EDUCATION,D,3000,15.05,0.07,N,3,0
8058,24,39000,RENT,8.0,PERSONAL,D,7000,14.42,0.18,N,4,1
8059,27,72000,RENT,11.0,VENTURE,C,2500,14.35,0.03,N,6,0
8060,23,200000,MORTGAGE,7.0,EDUCATION,A,28000,,0.14,N,2,0
8061,22,48996,MORTGAGE,5.0,MEDICAL,A,5000,7.9,0.1,N,4,0
8062,21,249996,MORTGAGE,5.0,PERSONAL,A,5000,8.59,0.02,N,3,0
8063,22,23448,RENT,,DEBTCONSOLIDATION,B,4800,11.86,0.2,N,3,0
8064,22,80000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,7.14,0.13,N,4,0
8065,30,24414,RENT,0.0,MEDICAL,A,5000,6.91,0.2,N,5,0
8066,22,20160,RENT,1.0,EDUCATION,A,2600,6.92,0.13,N,4,0
8067,31,65000,MORTGAGE,11.0,PERSONAL,B,5000,,0.08,N,5,0
8068,22,26004,RENT,5.0,VENTURE,B,4800,10.99,0.18,N,3,0
8069,22,53000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,7750,7.14,0.15,N,4,0
8070,25,57000,RENT,1.0,PERSONAL,B,9500,12.53,0.17,N,2,0
8071,28,32000,MORTGAGE,5.0,PERSONAL,A,8500,7.51,0.27,N,6,0
8072,23,21000,RENT,3.0,EDUCATION,A,4200,,0.2,N,3,0
8073,22,64000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,6625,6.62,0.1,N,2,0
8074,24,58000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,2200,7.4,0.04,N,3,0
8075,26,52000,MORTGAGE,7.0,VENTURE,B,6500,10.74,0.13,N,2,0
8076,22,105000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,12800,11.83,0.12,N,3,0
8077,24,34000,RENT,0.0,PERSONAL,A,6000,8.9,0.18,N,4,0
8078,29,59000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,9.76,0.25,N,8,1
8079,22,60000,RENT,5.0,DEBTCONSOLIDATION,C,2500,,0.04,Y,4,0
8080,37,69000,OWN,12.0,HOMEIMPROVEMENT,A,12000,9.32,0.17,N,13,0
8081,34,58650,MORTGAGE,7.0,MEDICAL,G,12000,20.17,0.17,Y,10,1
8082,23,36000,RENT,,DEBTCONSOLIDATION,B,9000,11.11,0.25,N,3,0
8083,25,89100,RENT,9.0,VENTURE,C,2000,13.49,0.02,Y,3,0
8084,27,65000,RENT,0.0,HOMEIMPROVEMENT,B,12000,,0.18,N,7,0
8085,32,60000,RENT,3.0,HOMEIMPROVEMENT,B,4000,10.99,0.07,N,10,0
8086,22,59000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6400,,0.11,N,4,0
8087,38,16500,OWN,1.0,VENTURE,C,2000,13.23,0.12,N,11,0
8088,34,67392,MORTGAGE,0.0,PERSONAL,C,15000,13.85,0.22,Y,5,1
8089,27,90000,OWN,1.0,VENTURE,A,7500,7.51,0.08,N,10,0
8090,22,40000,RENT,2.0,PERSONAL,B,4000,11.49,0.1,N,4,0
8091,33,34000,RENT,7.0,DEBTCONSOLIDATION,C,10000,14.22,0.29,N,9,0
8092,26,78000,MORTGAGE,7.0,PERSONAL,A,7200,6.62,0.09,N,2,0
8093,33,66500,MORTGAGE,1.0,EDUCATION,A,9200,,0.14,N,6,0
8094,30,72000,MORTGAGE,4.0,VENTURE,B,6000,11.99,0.08,N,10,0
8095,25,96050,MORTGAGE,3.0,MEDICAL,E,35000,19.29,0.31,N,2,1
8096,29,45600,MORTGAGE,9.0,MEDICAL,A,2000,7.88,0.04,N,8,0
8097,23,75000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,4200,7.49,0.06,N,4,0
8098,30,65000,MORTGAGE,1.0,PERSONAL,D,25000,15.65,0.38,Y,5,0
8099,25,115000,RENT,3.0,MEDICAL,B,10000,10.37,0.09,N,2,0
8100,27,58000,MORTGAGE,11.0,MEDICAL,B,3250,11.86,0.06,N,8,0
8101,24,35400,RENT,8.0,VENTURE,A,12000,7.29,0.34,N,4,1
8102,26,136000,RENT,2.0,HOMEIMPROVEMENT,C,12000,14.72,0.09,Y,3,0
8103,29,87204,MORTGAGE,7.0,MEDICAL,A,10000,9.32,0.11,N,8,0
8104,24,35000,MORTGAGE,3.0,PERSONAL,D,13000,14.74,0.37,N,3,0
8105,27,120000,MORTGAGE,4.0,VENTURE,A,8400,7.14,0.07,N,8,0
8106,22,60000,MORTGAGE,6.0,PERSONAL,B,12900,11.14,0.21,N,4,0
8107,27,54000,RENT,4.0,MEDICAL,C,8000,13.8,0.15,Y,5,0
8108,27,84780,MORTGAGE,5.0,VENTURE,A,18000,7.51,0.21,N,10,0
8109,29,34000,RENT,2.0,DEBTCONSOLIDATION,B,6400,6.0,0.19,N,8,0
8110,22,69383,MORTGAGE,6.0,PERSONAL,C,8500,,0.12,Y,3,0
8111,23,45000,RENT,0.0,MEDICAL,B,15000,,0.33,N,3,1
8112,22,34900,MORTGAGE,4.0,DEBTCONSOLIDATION,D,3600,15.7,0.1,N,4,1
8113,27,45000,RENT,11.0,DEBTCONSOLIDATION,A,13000,8.94,0.29,N,6,0
8114,32,120000,MORTGAGE,16.0,HOMEIMPROVEMENT,B,5600,10.75,0.05,N,10,0
8115,27,119000,MORTGAGE,0.0,MEDICAL,B,8800,,0.07,N,7,0
8116,45,45000,MORTGAGE,14.0,EDUCATION,A,14000,6.62,0.31,N,12,0
8117,37,181000,MORTGAGE,11.0,DEBTCONSOLIDATION,C,20000,13.85,0.11,Y,17,0
8118,27,27000,RENT,3.0,MEDICAL,B,6900,9.99,0.26,N,7,0
8119,31,55200,RENT,5.0,MEDICAL,D,15000,15.58,0.27,Y,10,1
8120,22,40000,RENT,0.0,DEBTCONSOLIDATION,B,7000,10.65,0.17,N,2,0
8121,24,49000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,5000,12.18,0.1,N,3,1
8122,21,26400,OWN,3.0,DEBTCONSOLIDATION,D,3000,14.54,0.11,N,4,0
8123,25,225000,RENT,9.0,EDUCATION,D,12000,16.49,0.05,N,2,0
8124,22,42000,MORTGAGE,6.0,EDUCATION,C,14750,12.99,0.35,N,4,0
8125,23,144000,OWN,1.0,VENTURE,A,6800,7.49,0.05,N,2,0
8126,29,29500,RENT,3.0,VENTURE,A,6550,7.9,0.22,N,10,0
8127,30,90000,RENT,3.0,MEDICAL,C,12000,12.29,0.13,N,5,0
8128,29,30000,RENT,,VENTURE,E,10200,17.99,0.34,Y,10,1
8129,24,73000,RENT,2.0,MEDICAL,B,4600,9.99,0.06,N,2,0
8130,32,43000,RENT,2.0,EDUCATION,C,6000,13.22,0.14,N,6,0
8131,29,115742,MORTGAGE,13.0,PERSONAL,A,7000,6.62,0.06,N,8,0
8132,44,28000,OWN,0.0,VENTURE,A,3500,8.94,0.13,N,12,0
8133,22,21600,RENT,1.0,VENTURE,B,9000,9.83,0.42,N,4,1
8134,29,72000,MORTGAGE,13.0,VENTURE,A,22100,7.29,0.31,N,5,0
8135,27,42000,RENT,2.0,PERSONAL,B,12000,10.65,0.29,N,7,0
8136,36,20004,RENT,1.0,VENTURE,B,4375,10.74,0.22,N,17,0
8137,25,33000,RENT,0.0,VENTURE,C,10000,15.96,0.3,Y,3,1
8138,34,75000,MORTGAGE,6.0,VENTURE,A,8000,5.42,0.11,N,10,0
8139,26,73000,MORTGAGE,5.0,MEDICAL,C,14400,13.61,0.2,N,4,0
8140,25,91200,MORTGAGE,9.0,PERSONAL,A,6000,7.68,0.07,N,4,0
8141,25,100000,MORTGAGE,3.0,EDUCATION,B,25000,10.75,0.25,N,4,0
8142,28,209000,OWN,4.0,HOMEIMPROVEMENT,D,15000,14.84,0.07,N,8,0
8143,45,33600,RENT,8.0,VENTURE,D,11300,12.17,0.34,N,11,1
8144,31,13000,RENT,6.0,HOMEIMPROVEMENT,B,7000,9.62,0.54,N,9,1
8145,33,33852,RENT,4.0,EDUCATION,B,17000,11.48,0.5,N,9,1
8146,23,277000,OWN,3.0,PERSONAL,A,35000,,0.13,N,4,0
8147,25,81600,MORTGAGE,9.0,EDUCATION,C,13000,13.23,0.16,Y,4,0
8148,22,60000,OWN,0.0,VENTURE,A,13250,7.9,0.22,N,3,0
8149,44,210000,MORTGAGE,,VENTURE,B,25000,10.37,0.12,N,14,0
8150,44,49510,MORTGAGE,5.0,HOMEIMPROVEMENT,B,4000,10.62,0.08,N,14,0
8151,22,104000,RENT,3.0,MEDICAL,C,15900,13.49,0.15,N,2,0
8152,23,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7200,,0.12,N,4,0
8153,24,65000,OWN,6.0,PERSONAL,D,4400,16.89,0.07,N,2,0
8154,22,32112,MORTGAGE,4.0,PERSONAL,C,15000,13.98,0.47,N,3,0
8155,38,140000,MORTGAGE,1.0,PERSONAL,D,10000,14.09,0.07,N,16,0
8156,35,91000,OWN,0.0,EDUCATION,A,10000,8.59,0.11,N,9,0
8157,27,60000,RENT,2.0,VENTURE,B,9200,12.42,0.15,N,7,0
8158,51,58000,RENT,2.0,MEDICAL,E,1500,19.03,0.03,N,24,1
8159,44,24000,OWN,5.0,EDUCATION,D,5000,14.74,0.21,Y,15,0
8160,22,40000,MORTGAGE,7.0,PERSONAL,A,10850,7.66,0.27,N,4,0
8161,24,60500,RENT,9.0,EDUCATION,D,12000,16.49,0.2,N,2,0
8162,25,29360,MORTGAGE,5.0,PERSONAL,B,8875,12.69,0.3,N,3,1
8163,33,96000,MORTGAGE,11.0,DEBTCONSOLIDATION,D,15000,14.62,0.16,Y,10,1
8164,24,54417,MORTGAGE,1.0,MEDICAL,C,9525,11.66,0.18,Y,3,1
8165,27,112440,RENT,9.0,DEBTCONSOLIDATION,A,9000,,0.08,N,7,0
8166,29,153000,RENT,1.0,DEBTCONSOLIDATION,B,17600,8.7,0.12,N,7,0
8167,25,100000,MORTGAGE,2.0,VENTURE,C,16000,14.79,0.16,Y,2,0
8168,22,50004,RENT,2.0,DEBTCONSOLIDATION,A,4000,6.92,0.08,N,2,0
8169,28,60000,MORTGAGE,3.0,EDUCATION,B,35000,10.59,0.58,N,6,0
8170,23,100000,MORTGAGE,5.0,MEDICAL,B,8000,11.49,0.08,N,4,0
8171,24,54000,RENT,6.0,EDUCATION,A,12000,8.49,0.22,N,4,0
8172,29,72000,MORTGAGE,13.0,MEDICAL,A,7400,5.42,0.1,N,8,0
8173,23,90000,RENT,0.0,DEBTCONSOLIDATION,C,20000,13.57,0.22,N,4,0
8174,24,140300,MORTGAGE,6.0,MEDICAL,B,6000,11.14,0.04,N,3,0
8175,25,60000,OWN,4.0,HOMEIMPROVEMENT,A,6500,6.17,0.11,N,3,0
8176,28,48500,RENT,4.0,PERSONAL,C,15000,12.87,0.31,Y,8,1
8177,31,55000,MORTGAGE,15.0,VENTURE,B,4000,12.42,0.07,N,9,0
8178,25,49000,RENT,3.0,EDUCATION,A,1000,7.66,0.02,N,3,0
8179,50,44000,RENT,14.0,MEDICAL,G,20000,20.4,0.45,N,11,1
8180,26,63000,RENT,2.0,VENTURE,B,8000,12.53,0.13,N,2,0
8181,29,70000,RENT,3.0,HOMEIMPROVEMENT,C,5600,14.27,0.08,Y,6,0
8182,23,93600,RENT,3.0,VENTURE,D,25000,15.21,0.27,N,4,0
8183,58,39996,RENT,2.0,VENTURE,B,2500,10.37,0.06,N,27,0
8184,29,41004,RENT,6.0,PERSONAL,B,12000,10.0,0.29,N,7,0
8185,26,69846,RENT,2.0,EDUCATION,F,22500,18.99,0.32,Y,2,1
8186,22,54000,RENT,4.0,DEBTCONSOLIDATION,C,9000,15.96,0.17,Y,3,0
8187,31,35000,RENT,1.0,VENTURE,D,3000,14.74,0.09,Y,9,1
8188,36,60000,MORTGAGE,6.0,MEDICAL,A,13750,7.51,0.23,N,12,0
8189,47,35000,OWN,9.0,PERSONAL,B,2500,,0.07,N,12,0
8190,24,54000,MORTGAGE,9.0,MEDICAL,C,15600,13.61,0.29,Y,4,0
8191,38,35000,RENT,5.0,VENTURE,D,5000,15.37,0.14,Y,14,0
8192,37,48000,RENT,3.0,MEDICAL,D,7500,16.29,0.16,Y,12,0
8193,63,106000,MORTGAGE,0.0,PERSONAL,C,11500,12.98,0.11,N,23,0
8194,26,80400,RENT,6.0,VENTURE,B,7000,10.65,0.09,N,2,0
8195,23,180000,MORTGAGE,8.0,PERSONAL,A,28000,7.51,0.16,N,3,0
8196,25,60000,RENT,3.0,PERSONAL,B,24000,10.99,0.4,N,4,1
8197,31,62400,MORTGAGE,8.0,EDUCATION,D,8500,14.09,0.14,N,5,0
8198,30,58000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,4000,11.12,0.07,N,6,0
8199,26,40000,RENT,0.0,DEBTCONSOLIDATION,B,12000,9.99,0.3,N,3,0
8200,37,123000,MORTGAGE,1.0,PERSONAL,C,35000,14.27,0.28,Y,16,0
8201,22,35000,RENT,2.0,MEDICAL,A,6000,7.49,0.17,N,2,0
8202,25,82000,MORTGAGE,7.0,PERSONAL,C,7500,12.72,0.09,N,4,0
