,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
14766,65,133000,MORTGAGE,2.0,DEBTCONSOLIDATION,E,18000,16.97896551724138,0.14,N,25,1
14767,28,35328,MORTGAGE,12.0,DEBTCONSOLIDATION,A,13000,7.343586937017764,0.37,N,9,0
14768,37,135000,RENT,1.0,VENTURE,A,10000,7.74,0.07,N,13,0
14769,21,50000,RENT,5.0,DEBTCONSOLIDATION,A,8300,8.9,0.17,N,4,0
14770,32,54000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5000,5.79,0.09,N,6,0
14771,26,37850,RENT,1.0,PERSONAL,B,6400,9.88,0.17,N,2,0
14772,30,110000,MORTGAGE,8.0,MEDICAL,A,4800,5.99,0.04,N,5,0
14773,25,30000,MORTGAGE,9.0,VENTURE,A,5000,6.03,0.17,N,3,0
14774,25,45000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,4000,6.62,0.09,N,4,0
14775,22,52000,RENT,6.0,EDUCATION,C,18000,13.458465745538284,0.35,N,4,1
14776,34,30000,MORTGAGE,6.0,MEDICAL,B,4650,11.009722222222223,0.15,N,8,0
14777,24,138000,RENT,2.0,VENTURE,D,20000,15.99,0.14,Y,3,1
14778,25,120000,RENT,3.0,PERSONAL,B,12000,9.01,0.1,N,2,0
14779,28,50000,RENT,4.0,EDUCATION,C,10225,13.458465745538284,0.2,Y,7,0
14780,25,78000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000,5.79,0.13,N,2,0
14781,26,72000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,6600,7.343586937017764,0.09,N,2,0
14782,33,26000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,15000,9.76,0.58,N,6,1
14783,22,23448,RENT,4.128137941074837,DEBTCONSOLIDATION,B,4800,11.86,0.2,N,3,0
14784,27,98004,RENT,8.0,HOMEIMPROVEMENT,A,10000,6.54,0.1,N,10,0
14785,23,15600,RENT,1.0,VENTURE,A,4500,5.99,0.29,N,4,1
14786,24,97000,MORTGAGE,3.0,EDUCATION,C,6400,15.96,0.07,N,3,0
14787,32,88500,MORTGAGE,5.0,MEDICAL,C,2700,14.27,0.03,N,10,0
14788,22,105000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,12800,11.83,0.12,N,3,0
14789,37,51000,RENT,11.0,VENTURE,D,6400,16.89,0.13,Y,13,0
14790,31,116004,MORTGAGE,13.0,MEDICAL,A,6775,8.59,0.06,N,10,0
14791,21,27000,RENT,1.0,EDUCATION,A,4800,7.51,0.18,N,2,0
14792,27,58000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,6500,13.98,0.11,Y,8,0
14793,33,97200,MORTGAGE,4.0,DEBTCONSOLIDATION,B,4000,11.009722222222223,0.04,N,10,0
14794,22,34000,MORTGAGE,6.0,VENTURE,D,15000,15.99,0.44,Y,2,1
14795,24,25000,RENT,0.0,VENTURE,B,8500,11.71,0.34,N,3,1
14796,38,200000,RENT,4.0,HOMEIMPROVEMENT,B,21000,10.37,0.1,N,11,0
14797,26,67000,RENT,6.0,EDUCATION,C,2000,13.458465745538284,0.03,N,4,0
14798,28,25000,RENT,11.0,MEDICAL,A,3500,7.14,0.14,N,10,0
14799,36,94000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,4200,5.99,0.04,N,12,0
14800,22,48300,RENT,0.0,HOMEIMPROVEMENT,B,4500,9.76,0.09,N,2,1
14801,39,29894,OWN,23.0,HOMEIMPROVEMENT,B,8000,9.63,0.27,N,17,0
14802,23,120000,MORTGAGE,7.0,MEDICAL,A,8500,5.42,0.07,N,4,0
14803,27,130000,RENT,0.0,MEDICAL,A,15000,7.343586937017764,0.12,N,7,0
14804,24,25000,RENT,4.35297654416944,VENTURE,C,2400,13.8,0.1,Y,4,0
14805,25,17436,RENT,4.465395845716742,VENTURE,B,3025,11.49,0.17,N,2,1
14806,27,213000,MORTGAGE,11.0,DEBTCONSOLIDATION,E,35000,16.77,0.16,Y,5,1
14807,31,190000,OWN,8.0,EDUCATION,A,15000,6.03,0.08,N,8,0
14808,29,99000,RENT,3.0,HOMEIMPROVEMENT,C,8000,12.99,0.08,Y,8,0
14809,36,72500,RENT,2.0,MEDICAL,A,10000,7.9,0.14,N,11,0
14810,51,60000,MORTGAGE,1.0,PERSONAL,A,7500,7.343586937017764,0.13,N,24,0
14811,43,141000,MORTGAGE,9.0,VENTURE,C,15000,12.53,0.11,N,16,0
14812,29,60000,OWN,13.0,MEDICAL,C,9600,14.35,0.16,Y,6,0
14813,27,25000,RENT,4.0,DEBTCONSOLIDATION,D,8000,14.84,0.32,N,5,1
14814,33,54000,RENT,15.0,PERSONAL,B,10000,10.99,0.19,N,6,0
14815,30,85000,RENT,4.0,MEDICAL,A,10000,6.62,0.12,N,6,0
14816,22,37000,RENT,0.0,EDUCATION,A,8000,8.94,0.22,N,2,0
14817,22,69600,RENT,6.0,DEBTCONSOLIDATION,C,1350,12.68,0.02,Y,3,0
14818,23,30000,RENT,3.0,DEBTCONSOLIDATION,B,7500,11.009722222222223,0.25,N,4,0
14819,27,41500,RENT,0.0,MEDICAL,C,10000,11.09,0.24,Y,6,0
14820,32,59000,RENT,1.0,PERSONAL,D,8000,14.96,0.14,Y,10,1
14821,22,43000,OWN,7.0,PERSONAL,A,6000,7.74,0.14,N,4,0
14822,28,52000,RENT,12.0,HOMEIMPROVEMENT,B,5000,11.36,0.1,N,7,1
14823,35,26400,RENT,4.0,PERSONAL,B,8000,11.009722222222223,0.3,N,8,0
14824,51,36000,RENT,3.0,MEDICAL,D,10000,15.65,0.28,N,30,0
14825,38,80000,RENT,0.0,EDUCATION,B,1500,11.49,0.02,N,16,0
14826,23,45000,MORTGAGE,1.0,EDUCATION,B,10000,12.21,0.22,N,4,0
14827,23,60000,RENT,3.0,EDUCATION,B,20000,12.21,0.33,N,2,1
14828,22,41000,RENT,5.0,VENTURE,A,14000,7.343586937017764,0.34,N,3,1
14829,25,5000,RENT,0.0,VENTURE,B,1000,9.64,0.2,N,4,1
14830,22,69000,MORTGAGE,6.0,PERSONAL,C,7800,12.41,0.11,Y,3,0
14831,34,23000,RENT,4.0,MEDICAL,B,3000,11.49,0.13,N,6,0
14832,28,77000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,2600,11.71,0.03,N,5,0
14833,23,69996,MORTGAGE,7.0,PERSONAL,C,15000,13.47,0.21,Y,4,0
14834,38,65000,MORTGAGE,6.0,MEDICAL,C,11500,13.92,0.18,N,16,0
14835,21,33600,OWN,5.0,VENTURE,B,3000,11.83,0.09,N,4,0
14836,25,60000,MORTGAGE,9.0,EDUCATION,A,12000,7.9,0.2,N,3,0
14837,23,45000,RENT,3.0,EDUCATION,B,3500,10.59,0.08,N,4,0
14838,22,48000,MORTGAGE,0.0,PERSONAL,B,2800,12.53,0.06,N,2,0
14839,48,49000,RENT,2.0,EDUCATION,D,6000,14.09,0.12,Y,11,1
14840,22,93240,MORTGAGE,6.0,PERSONAL,A,7000,9.63,0.08,N,2,0
14841,31,66000,RENT,9.0,HOMEIMPROVEMENT,B,2550,11.36,0.04,N,10,0
14842,27,26000,RENT,6.0,PERSONAL,B,6000,10.75,0.23,N,10,0
14843,22,68000,MORTGAGE,6.0,VENTURE,A,13000,7.88,0.19,N,4,0
14844,35,69000,RENT,1.0,EDUCATION,B,12000,11.26,0.17,N,5,1
14845,27,27000,OWN,1.0,VENTURE,A,6000,8.0,0.22,N,6,0
14846,28,72000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,4000,10.99,0.06,N,6,0
14847,22,82000,RENT,2.0,EDUCATION,B,1600,11.89,0.02,N,2,0
14848,30,50000,MORTGAGE,0.0,VENTURE,C,10000,13.458465745538284,0.2,N,9,0
14849,29,58000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,1800,6.76,0.03,N,8,0
14850,30,151800,MORTGAGE,14.0,EDUCATION,C,17525,12.72,0.12,Y,7,0
14851,29,59000,RENT,3.0,EDUCATION,A,6000,7.88,0.1,N,9,0
14852,24,33000,MORTGAGE,0.0,MEDICAL,A,8125,8.59,0.25,N,4,0
14853,25,36000,RENT,1.0,MEDICAL,B,6600,11.49,0.18,N,4,0
14854,26,25500,MORTGAGE,8.0,HOMEIMPROVEMENT,C,5600,11.91,0.22,N,4,0
14855,27,99000,MORTGAGE,4.0,MEDICAL,A,9000,7.14,0.09,N,5,0
14856,26,75000,MORTGAGE,2.0,VENTURE,A,4000,5.79,0.05,N,3,0
14857,26,19500,OWN,0.0,PERSONAL,A,5000,8.0,0.26,N,3,1
14858,29,75000,MORTGAGE,8.0,MEDICAL,A,4200,5.42,0.06,N,9,0
14859,22,19176,RENT,3.0,VENTURE,C,2000,14.22,0.1,Y,2,0
14860,45,42320,MORTGAGE,6.0,HOMEIMPROVEMENT,C,7475,13.49,0.18,N,13,0
14861,23,60000,MORTGAGE,7.0,EDUCATION,A,15000,7.9,0.25,N,3,0
14862,24,65000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,3000,12.73,0.05,N,3,0
14863,22,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,12500,13.11,0.21,Y,2,0
14864,37,50000,MORTGAGE,6.0,MEDICAL,B,16000,11.009722222222223,0.32,N,12,0
14865,22,28880,MORTGAGE,4.0,MEDICAL,A,2000,8.59,0.07,N,4,0
14866,34,60000,MORTGAGE,4.0,EDUCATION,C,14000,12.84,0.23,N,5,0
14867,22,120456,MORTGAGE,6.0,EDUCATION,D,20000,14.96,0.17,Y,2,0
14868,36,57600,OWN,5.702008162737059,EDUCATION,A,4000,7.343586937017764,0.07,N,15,0
14869,25,180000,RENT,2.0,VENTURE,B,3000,11.12,0.02,N,2,0
14870,37,29000,RENT,5.8144274642843605,PERSONAL,B,6725,8.88,0.23,N,16,0
14871,26,98000,RENT,3.0,VENTURE,A,4000,9.32,0.04,N,2,0
14872,21,38000,RENT,0.0,EDUCATION,C,5000,13.458465745538284,0.13,Y,4,0
14873,26,55000,MORTGAGE,0.0,MEDICAL,B,12500,11.009722222222223,0.23,N,3,0
14874,23,47000,MORTGAGE,8.0,VENTURE,A,7500,7.51,0.16,N,4,0
14875,29,46500,MORTGAGE,1.0,EDUCATION,D,11000,12.99,0.24,Y,6,1
14876,35,36000,MORTGAGE,3.0,EDUCATION,B,5000,11.12,0.14,N,6,0
14877,46,80409,RENT,2.0,EDUCATION,A,14550,8.94,0.18,N,11,0
14878,23,16080,RENT,4.240557242622138,EDUCATION,D,3000,16.29,0.19,Y,2,1
14879,33,21000,RENT,0.0,PERSONAL,A,6500,7.66,0.31,N,6,1
14880,28,99000,OWN,11.0,HOMEIMPROVEMENT,A,8000,7.343586937017764,0.08,N,7,0
14881,55,60900,MORTGAGE,5.0,PERSONAL,A,8500,6.76,0.14,N,20,0
14882,31,160000,RENT,8.0,VENTURE,C,3600,15.23,0.02,Y,9,0
14883,30,98000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,5200,16.49,0.05,N,6,1
14884,22,46000,RENT,3.0,DEBTCONSOLIDATION,A,8000,6.17,0.17,N,2,0
14885,28,75000,MORTGAGE,10.0,MEDICAL,A,9800,7.343586937017764,0.13,N,7,0
14886,25,30000,RENT,6.0,EDUCATION,D,4000,16.49,0.13,Y,3,0
14887,23,65004,OWN,5.0,VENTURE,C,7000,12.87,0.11,Y,2,0
14888,27,80004,RENT,1.0,VENTURE,C,5000,13.47,0.06,Y,9,0
14889,24,35020,RENT,0.0,MEDICAL,A,5800,8.32,0.17,N,3,0
14890,30,30000,RENT,4.0,HOMEIMPROVEMENT,D,6500,15.65,0.22,Y,6,1
14891,24,50000,RENT,2.0,EDUCATION,C,5000,11.03,0.1,Y,2,0
14892,38,34800,MORTGAGE,2.0,PERSONAL,A,6250,7.49,0.18,N,16,0
14893,30,90000,RENT,2.0,EDUCATION,A,6400,6.62,0.07,N,7,0
14894,22,32112,MORTGAGE,4.0,PERSONAL,C,15000,13.98,0.47,N,3,0
14895,30,350000,OWN,3.0,PERSONAL,A,32000,6.62,0.09,N,7,0
14896,27,66000,RENT,2.0,VENTURE,C,14000,12.99,0.21,Y,8,0
14897,23,30000,RENT,3.0,PERSONAL,A,14600,6.03,0.49,N,4,1
14898,28,73500,RENT,0.0,HOMEIMPROVEMENT,C,14400,12.98,0.2,Y,6,0
14899,25,98000,OWN,0.0,PERSONAL,A,2000,7.37,0.02,N,2,0
14900,23,84996,MORTGAGE,0.0,EDUCATION,C,16750,14.35,0.2,N,2,0
14901,22,10000,RENT,4.128137941074837,DEBTCONSOLIDATION,C,1750,14.72,0.17,Y,3,1
14902,28,80000,RENT,7.0,VENTURE,B,3025,9.99,0.04,N,8,0
14903,25,80000,MORTGAGE,9.0,MEDICAL,A,3000,6.17,0.04,N,4,0
14904,24,25000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000,8.0,0.4,N,2,0
14905,22,44000,RENT,0.0,MEDICAL,D,12250,15.99,0.28,Y,2,1
14906,23,120000,MORTGAGE,7.0,HOMEIMPROVEMENT,D,8000,15.333632075471698,0.07,Y,2,1
14907,29,40000,MORTGAGE,9.0,EDUCATION,C,1400,14.26,0.04,Y,5,0
14908,22,36000,RENT,3.0,VENTURE,C,15000,13.85,0.42,N,3,1
14909,23,40000,OWN,7.0,MEDICAL,A,5000,8.49,0.13,N,4,0
14910,35,85000,RENT,1.0,DEBTCONSOLIDATION,A,3600,7.51,0.04,N,6,0
14911,24,57692,RENT,2.0,HOMEIMPROVEMENT,C,5000,13.23,0.09,Y,3,0
14912,30,54000,RENT,2.0,HOMEIMPROVEMENT,E,5000,15.13,0.09,N,7,1
14913,41,56000,RENT,3.0,HOMEIMPROVEMENT,A,9000,5.99,0.16,N,16,0
14914,24,81000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,20000,11.49,0.25,N,4,0
14915,30,32040,RENT,5.027492353453249,PERSONAL,C,13275,13.458465745538284,0.41,Y,6,1
14916,21,40000,RENT,5.0,VENTURE,D,1200,15.58,0.03,N,4,0
14917,35,98300,MORTGAGE,8.0,PERSONAL,A,15000,7.88,0.15,N,5,0
14918,25,60000,RENT,9.0,DEBTCONSOLIDATION,A,9600,7.9,0.16,N,2,0
14919,26,42000,RENT,10.0,MEDICAL,B,3000,11.83,0.07,N,2,0
14920,38,48384,RENT,4.0,MEDICAL,D,19000,14.96,0.39,Y,16,1
14921,25,18000,RENT,0.0,DEBTCONSOLIDATION,C,4000,13.22,0.22,Y,4,1
14922,29,71500,RENT,2.0,MEDICAL,C,10000,13.57,0.14,N,6,0
14923,21,19500,MORTGAGE,0.0,EDUCATION,B,15000,9.64,0.77,N,2,1
14924,32,59500,RENT,3.0,EDUCATION,D,6000,13.36,0.1,Y,8,0
14925,24,38400,MORTGAGE,7.0,MEDICAL,C,15000,15.23,0.39,N,2,0
14926,27,56253,RENT,11.0,HOMEIMPROVEMENT,B,10000,11.36,0.18,N,10,0
14927,28,150000,MORTGAGE,0.0,VENTURE,E,25000,15.25,0.17,Y,8,0
14928,50,106000,MORTGAGE,2.0,MEDICAL,A,10200,9.32,0.1,N,15,0
14929,30,79820,RENT,4.0,EDUCATION,C,14400,13.49,0.18,N,6,0
14930,23,23136,RENT,4.240557242622138,EDUCATION,A,4800,6.17,0.21,N,2,0
14931,36,148000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,10000,14.11,0.07,N,13,1
14932,41,45840,RENT,5.0,PERSONAL,B,4600,10.99,0.1,N,16,0
14933,23,110000,MORTGAGE,4.0,VENTURE,A,2500,6.99,0.02,N,2,0
14934,31,30000,MORTGAGE,15.0,DEBTCONSOLIDATION,D,11225,13.62,0.37,Y,6,1
14935,33,60000,RENT,7.0,HOMEIMPROVEMENT,A,18000,8.49,0.3,N,5,0
14936,23,63402,RENT,3.0,VENTURE,C,6000,13.22,0.09,Y,2,0
14937,33,120000,OWN,1.0,EDUCATION,A,6000,7.14,0.05,N,10,0
14938,24,238000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7000,7.66,0.03,N,2,1
14939,26,14400,RENT,1.0,PERSONAL,B,1500,9.25,0.1,N,4,0
14940,26,48000,RENT,10.0,MEDICAL,B,7000,12.69,0.15,N,2,0
14941,32,53196,RENT,9.0,VENTURE,B,25000,11.86,0.47,N,9,1
14942,41,110000,MORTGAGE,7.0,VENTURE,B,30000,9.91,0.27,N,11,0
14943,24,75000,RENT,6.0,HOMEIMPROVEMENT,B,15000,11.71,0.2,N,4,0
14944,22,30000,OWN,3.0,MEDICAL,B,7200,10.99,0.24,N,2,0
14945,23,64000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,8000,10.99,0.13,N,2,0
14946,23,115000,MORTGAGE,3.0,EDUCATION,B,13000,11.83,0.11,N,4,0
14947,25,35000,RENT,9.0,VENTURE,B,1000,11.99,0.03,N,3,0
14948,22,52800,MORTGAGE,6.0,PERSONAL,C,6000,13.98,0.11,Y,3,0
14949,40,54400,MORTGAGE,16.0,MEDICAL,F,25000,18.09,0.39,N,12,1
14950,32,54000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,12000,7.66,0.22,N,6,0
14951,38,59000,RENT,5.0,VENTURE,C,14000,13.8,0.24,N,14,1
14952,43,400000,MORTGAGE,5.0,VENTURE,B,28000,9.91,0.07,N,11,0
14953,28,84000,RENT,3.0,HOMEIMPROVEMENT,B,15000,11.86,0.18,N,9,0
14954,28,42000,RENT,4.0,DEBTCONSOLIDATION,D,2000,14.96,0.05,Y,6,1
14955,27,25000,RENT,9.0,VENTURE,C,2000,13.11,0.08,Y,6,0
14956,36,55000,RENT,5.0,VENTURE,A,7000,6.92,0.13,N,16,0
14957,23,68500,MORTGAGE,7.0,PERSONAL,D,9800,14.84,0.14,N,2,1
14958,22,65004,MORTGAGE,6.0,MEDICAL,B,6500,9.25,0.1,N,4,0
14959,26,105000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,6000,10.99,0.06,N,4,0
14960,26,65000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,14400,9.99,0.22,N,3,0
14961,26,69654,MORTGAGE,10.0,MEDICAL,C,7500,13.458465745538284,0.11,Y,3,0
14962,28,141996,MORTGAGE,3.0,VENTURE,A,13000,7.343586937017764,0.09,N,7,0
14963,23,50000,RENT,4.0,VENTURE,C,6000,13.49,0.12,N,3,0
14964,24,37000,RENT,3.0,EDUCATION,B,13000,10.25,0.35,N,4,1
14965,31,42000,RENT,2.0,EDUCATION,A,5000,8.49,0.12,N,10,1
14966,24,72000,OWN,4.35297654416944,VENTURE,B,16000,12.42,0.22,N,3,0
14967,22,102996,MORTGAGE,6.0,MEDICAL,A,8000,7.74,0.08,N,3,0
14968,22,49920,MORTGAGE,1.0,EDUCATION,C,10000,12.53,0.2,N,3,0
14969,22,35360,MORTGAGE,6.0,EDUCATION,A,9600,5.99,0.27,N,4,0
14970,40,86500,MORTGAGE,2.0,HOMEIMPROVEMENT,B,10000,10.25,0.12,N,16,0
14971,30,150000,RENT,5.0,DEBTCONSOLIDATION,C,25000,12.53,0.17,N,6,0
14972,25,42000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,3250,10.0,0.08,N,3,0
14973,25,33996,RENT,8.0,MEDICAL,E,1500,16.82,0.04,N,4,1
14974,22,60132,RENT,7.0,EDUCATION,C,15000,14.26,0.25,N,4,0
14975,29,64000,RENT,3.0,DEBTCONSOLIDATION,D,9000,15.333632075471698,0.14,Y,6,1
14976,22,75000,RENT,0.0,MEDICAL,B,10800,9.62,0.14,N,3,0
14977,30,50000,MORTGAGE,12.0,DEBTCONSOLIDATION,C,8000,13.06,0.16,Y,5,0
14978,36,25000,RENT,4.0,MEDICAL,D,8000,15.65,0.32,N,13,1
14979,22,87000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,1750,7.49,0.02,N,4,0
14980,24,37000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,10000,11.009722222222223,0.27,N,2,1
14981,23,50000,MORTGAGE,4.0,VENTURE,E,15250,15.95,0.3,N,3,0
14982,31,83000,RENT,2.0,PERSONAL,B,12000,12.42,0.14,N,7,0
14983,23,46585,RENT,3.0,MEDICAL,C,10000,13.57,0.21,Y,4,0
14984,23,55000,MORTGAGE,8.0,VENTURE,B,7200,11.71,0.13,N,3,0
14985,23,32000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,2500,12.8,0.08,Y,3,1
14986,33,35000,OWN,4.0,VENTURE,A,10000,8.49,0.29,N,5,0
14987,26,37000,MORTGAGE,7.0,EDUCATION,B,8400,10.99,0.23,N,4,0
14988,24,70000,RENT,5.0,HOMEIMPROVEMENT,B,21500,9.99,0.31,N,3,1
14989,27,65000,RENT,0.0,MEDICAL,B,6000,11.14,0.09,N,9,0
14990,41,21600,OWN,1.0,HOMEIMPROVEMENT,C,3500,13.61,0.16,N,12,0
14991,29,140000,MORTGAGE,13.0,VENTURE,A,12600,7.343586937017764,0.09,N,6,0
14992,32,101000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,8000,11.49,0.08,N,5,0
14993,25,100000,MORTGAGE,2.0,VENTURE,C,16000,14.79,0.16,Y,2,0
14994,23,55000,OWN,5.0,EDUCATION,B,11000,10.38,0.2,N,3,0
14995,32,80000,RENT,0.0,MEDICAL,A,6400,7.88,0.08,N,8,0
14996,23,84000,RENT,0.0,DEBTCONSOLIDATION,C,15000,11.34,0.18,Y,4,0
14997,22,36000,RENT,1.0,EDUCATION,C,5000,12.68,0.14,N,4,1
14998,27,44000,MORTGAGE,3.0,EDUCATION,C,6400,13.85,0.15,N,10,0
14999,26,47500,RENT,8.0,VENTURE,A,3000,6.76,0.06,N,2,0
15000,22,59000,OTHER,3.0,MEDICAL,D,12000,15.333632075471698,0.2,Y,3,1
15001,27,36000,RENT,2.0,EDUCATION,D,9300,15.333632075471698,0.26,Y,9,1
15002,22,50400,MORTGAGE,0.0,VENTURE,A,12000,7.9,0.24,N,3,0
15003,22,75000,MORTGAGE,0.0,PERSONAL,D,19800,15.57,0.26,Y,2,0
15004,25,107000,RENT,0.0,VENTURE,A,10000,8.38,0.09,N,3,0
15005,28,13500,OWN,0.0,VENTURE,A,6700,9.63,0.5,N,8,1
15006,33,120000,MORTGAGE,6.0,MEDICAL,A,4500,5.99,0.04,N,5,0
15007,29,109900,MORTGAGE,9.0,EDUCATION,C,15000,13.47,0.14,Y,10,1
15008,27,20400,RENT,4.690234448811346,DEBTCONSOLIDATION,A,4800,7.343586937017764,0.24,N,6,0
15009,25,18000,RENT,2.0,MEDICAL,A,6500,7.343586937017764,0.36,N,3,1
15010,22,40000,RENT,6.0,EDUCATION,B,14000,11.009722222222223,0.35,N,4,1
15011,24,85000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,12000,7.88,0.14,N,3,0
15012,22,41000,MORTGAGE,0.0,EDUCATION,B,6000,11.86,0.15,N,2,0
15013,22,30000,RENT,1.0,PERSONAL,B,5500,12.53,0.18,N,4,0
15014,26,80004,MORTGAGE,0.0,HOMEIMPROVEMENT,A,6000,8.0,0.07,N,4,0
15015,40,540600,MORTGAGE,8.0,MEDICAL,D,35000,15.99,0.06,Y,11,1
15016,33,135000,OWN,0.0,PERSONAL,A,6275,6.91,0.05,N,7,0
15017,22,37900,RENT,2.0,MEDICAL,B,5000,12.18,0.13,N,2,1
15018,38,110000,MORTGAGE,5.0,MEDICAL,B,16000,11.99,0.15,N,13,0
15019,34,27000,RENT,3.0,MEDICAL,B,2525,12.21,0.09,N,10,0
15020,29,75000,MORTGAGE,6.0,MEDICAL,A,8000,5.42,0.11,N,5,0
15021,38,60000,MORTGAGE,22.0,VENTURE,B,2700,11.99,0.04,N,15,0
15022,22,43000,RENT,6.0,EDUCATION,B,13500,10.95,0.31,N,4,1
15023,46,35004,RENT,0.0,PERSONAL,C,4500,12.68,0.13,N,13,0
15024,23,46000,MORTGAGE,5.0,PERSONAL,B,9500,12.69,0.21,N,4,1
15025,25,59000,RENT,9.0,VENTURE,C,6000,15.23,0.1,N,3,1
15026,33,60000,RENT,3.0,DEBTCONSOLIDATION,A,9000,8.49,0.15,N,8,0
15027,21,35000,RENT,0.0,PERSONAL,F,8000,19.79,0.23,Y,4,1
15028,22,24000,OWN,3.0,EDUCATION,B,6000,11.49,0.25,N,4,0
15029,33,34500,OWN,0.0,PERSONAL,B,10000,9.63,0.29,N,7,0
15030,25,50000,RENT,2.0,EDUCATION,A,12000,7.88,0.24,N,4,0
15031,22,90000,MORTGAGE,3.0,EDUCATION,C,25000,12.73,0.28,N,4,0
15032,32,154000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,20000,11.83,0.13,N,6,0
15033,33,102996,MORTGAGE,4.0,EDUCATION,A,6000,7.343586937017764,0.06,N,8,0
15034,22,40000,MORTGAGE,1.0,PERSONAL,E,8000,16.0,0.2,Y,3,0
15035,24,73440,MORTGAGE,7.0,EDUCATION,A,7000,6.99,0.1,N,2,0
15036,27,100000,RENT,4.0,MEDICAL,B,20000,11.12,0.2,N,9,0
15037,22,22000,OWN,1.0,DEBTCONSOLIDATION,D,8500,15.05,0.39,N,4,0
15038,22,57600,MORTGAGE,1.0,PERSONAL,B,6000,10.0,0.1,N,2,0
15039,22,85000,RENT,1.0,EDUCATION,C,12000,12.84,0.14,Y,4,0
15040,22,78000,MORTGAGE,6.0,HOMEIMPROVEMENT,D,25000,16.77,0.32,N,2,1
15041,22,37200,RENT,6.0,MEDICAL,B,10000,11.009722222222223,0.27,N,3,1
15042,26,87000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,25000,12.73,0.29,N,2,0
15043,26,52000,RENT,10.0,HOMEIMPROVEMENT,E,6000,15.68,0.12,N,3,0
15044,36,140004,MORTGAGE,4.0,DEBTCONSOLIDATION,A,10000,6.92,0.07,N,11,0
15045,29,34000,RENT,0.0,VENTURE,B,3500,12.69,0.1,N,8,0
15046,26,42000,RENT,4.0,EDUCATION,B,12800,10.59,0.3,N,2,0
15047,27,42000,RENT,1.0,EDUCATION,A,10000,7.343586937017764,0.24,N,8,0
15048,22,30000,RENT,4.0,VENTURE,D,5000,15.21,0.17,Y,3,1
15049,23,16800,RENT,0.0,DEBTCONSOLIDATION,B,1950,10.37,0.12,N,2,0
15050,29,21996,RENT,6.0,DEBTCONSOLIDATION,D,8500,14.11,0.39,Y,7,1
15051,26,96000,RENT,6.0,PERSONAL,C,19000,13.22,0.2,Y,2,0
15052,25,28000,RENT,10.0,PERSONAL,A,13000,7.9,0.46,N,3,1
15053,28,69000,MORTGAGE,9.0,EDUCATION,A,15000,6.54,0.22,N,5,1
15054,32,65000,MORTGAGE,6.0,PERSONAL,B,5600,11.58,0.09,N,5,0
15055,22,50000,OWN,2.0,MEDICAL,D,10400,15.333632075471698,0.21,Y,4,0
15056,24,48000,RENT,8.0,MEDICAL,C,6000,12.22,0.13,Y,4,0
15057,21,64424,RENT,3.0,PERSONAL,A,5000,6.03,0.08,N,4,0
15058,28,45000,RENT,1.0,DEBTCONSOLIDATION,B,10000,9.91,0.22,N,6,0
15059,22,36000,RENT,1.0,PERSONAL,A,1000,7.68,0.03,N,4,0
15060,27,31200,MORTGAGE,1.0,HOMEIMPROVEMENT,A,7500,7.74,0.24,N,8,0
15061,29,66000,RENT,4.0,VENTURE,A,10000,7.9,0.15,N,6,0
15062,24,55000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,3000,11.12,0.05,N,2,0
15063,28,98000,RENT,6.0,EDUCATION,A,4000,7.51,0.04,N,7,1
15064,37,77000,MORTGAGE,2.0,VENTURE,C,15000,12.29,0.19,N,15,0
15065,22,40000,RENT,2.0,DEBTCONSOLIDATION,B,8000,11.36,0.2,N,4,0
